customer_id,trans_date,tran_amount
CS4851,22-Oct-14,36
CS1236,02-May-12,56
CS4420,08-Jun-12,69
CS4488,21-Oct-14,64
CS2686,30-Dec-12,71
CS4560,31-Mar-13,73
CS5187,13-May-12,88
CS5908,03-Jan-13,96
CS3189,12-Nov-14,94
CS5971,10-Jul-14,78
CS2582,10-Sep-12,58
CS2551,13-Dec-13,44
CS1923,18-Dec-14,50
CS2820,27-Jul-14,93
CS5742,03-Apr-13,55
CS4844,09-Feb-13,82
CS5751,05-Feb-13,76
CS1260,23-Mar-14,63
CS3787,20-Aug-12,53
CS2824,20-May-11,38
CS5030,12-May-13,44
CS4380,19-Jan-14,65
CS2519,10-Dec-14,42
CS5160,02-Jun-14,72
CS1297,19-Nov-11,57
CS6093,05-Jun-13,70
CS1798,28-Oct-11,41
CS5704,29-Aug-14,58
CS5245,20-Jan-13,97
CS4028,27-Aug-14,77
CS4264,01-Oct-14,46
CS3434,25-Jul-13,47
CS4149,13-Feb-14,37
CS2200,23-Oct-13,80
CS1836,30-Sep-12,72
CS5276,16-Dec-11,44
CS3885,13-Jun-14,85
CS1409,13-Jan-14,66
CS4204,09-Jul-12,65
CS1725,18-Jul-13,81
CS5075,24-May-13,43
CS4445,17-Feb-14,74
CS4766,22-Apr-13,53
CS1370,01-Jun-14,60
CS2214,23-Jul-13,43
CS3255,01-Jul-12,86
CS3850,10-Jun-13,77
CS1791,19-Nov-13,94
CS2387,08-May-14,63
CS6084,29-Jun-13,76
CS2883,31-Jul-14,101
CS4791,12-Feb-15,78
CS3861,04-Nov-14,49
CS4468,23-Mar-13,57
CS1285,19-Feb-15,38
CS2213,27-Apr-14,45
CS4049,14-May-14,95
CS5442,03-Sep-13,96
CS2113,09-Oct-12,42
CS3678,05-Jun-12,101
CS3388,19-Feb-14,76
CS3218,15-Dec-12,105
CS5281,03-Nov-13,38
CS4701,21-Aug-11,55
CS3779,17-Jun-14,85
CS3082,08-Oct-12,73
CS5931,28-Feb-13,92
CS5015,20-Aug-11,60
CS3928,02-Nov-14,89
CS5027,18-Feb-12,43
CS1326,02-Jan-13,51
CS5396,30-Jan-13,86
CS4864,12-Jan-15,58
CS5097,09-Jan-15,73
CS4385,25-Nov-14,97
CS2879,02-Jul-11,49
CS2717,14-Jan-14,92
CS1739,03-Nov-14,87
CS1284,20-Mar-13,57
CS1653,15-Dec-13,100
CS2022,15-Feb-15,68
CS3266,17-Feb-14,47
CS4524,03-Jun-14,41
CS4745,02-Feb-14,59
CS2407,20-Apr-14,61
CS3219,05-Sep-11,82
CS1246,26-Jul-12,86
CS4577,05-May-12,93
CS1426,07-Nov-11,92
CS2827,26-Mar-12,97
CS4746,01-Sep-12,102
CS3404,20-Jun-14,102
CS3552,18-Nov-13,55
CS4791,01-Dec-12,75
CS5836,04-Jan-13,87
CS3451,19-Jul-14,54
CS2310,15-Nov-12,98
CS1664,14-May-12,61
CS5956,04-Jan-12,88
CS5636,30-Jun-13,42
CS1282,03-Feb-13,97
CS2950,01-Jun-14,54
CS3363,24-Feb-12,72
CS4766,15-Jan-14,74
CS1662,22-Feb-15,40
CS3667,22-Sep-14,77
CS2365,29-Jun-12,48
CS3235,05-Oct-14,79
CS1361,18-Dec-11,102
CS5957,28-Sep-13,41
CS3235,10-Jul-13,53
CS3500,02-Dec-12,39
CS3156,25-Aug-13,102
CS4632,29-Oct-13,101
CS3939,05-Jun-13,74
CS2644,08-Jul-14,66
CS2471,11-May-12,73
CS5592,04-Oct-13,102
CS2422,27-Oct-12,67
CS2348,10-Oct-14,59
CS4028,23-Mar-14,89
CS5161,11-Jun-11,95
CS2620,09-Jun-11,99
CS2627,06-Aug-14,88
CS1289,02-Aug-11,96
CS3987,05-Mar-13,77
CS1138,03-Mar-15,97
CS1925,30-Jun-12,39
CS1745,02-Feb-13,61
CS3518,21-Sep-11,50
CS2904,22-Jul-14,93
CS2900,04-May-14,92
CS4618,13-May-12,101
CS2922,26-Mar-13,39
CS1831,08-Mar-14,51
CS3294,21-Apr-12,103
CS5919,15-Dec-14,64
CS4910,01-Jun-14,45
CS2986,26-May-12,98
CS3549,18-May-14,91
CS4415,07-Jun-12,63
CS4022,31-Mar-13,47
CS1380,22-Aug-13,62
CS3936,01-Nov-11,49
CS1537,23-Feb-12,88
CS2243,25-Oct-13,49
CS5402,03-May-12,82
CS4624,10-Jun-14,85
CS5802,02-Nov-14,82
CS5630,08-Jun-12,39
CS1134,15-Apr-14,84
CS4807,17-Oct-13,61
CS4460,13-Aug-14,81
CS4769,17-Jun-11,48
CS4352,09-Mar-15,82
CS5099,22-Jun-12,103
CS3895,20-Dec-11,36
CS3110,16-May-14,58
CS4915,28-Aug-11,58
CS1924,09-Oct-11,67
CS4942,29-May-13,78
CS3065,19-Dec-12,45
CS4283,16-Apr-13,65
CS1364,24-Jul-11,67
CS1816,07-May-14,105
CS3422,18-Jun-11,53
CS5411,08-Sep-14,100
CS3842,10-Dec-13,105
CS3158,12-Mar-12,65
CS4941,09-Feb-13,60
CS3826,05-Jan-14,54
CS2994,16-Jun-14,62
CS4568,17-Apr-13,36
CS5842,31-Aug-13,54
CS5571,19-Jun-12,105
CS4158,07-Sep-14,70
CS3772,12-May-13,88
CS4190,10-Oct-14,37
CS5803,25-Jun-14,35
CS4981,18-Jul-14,44
CS1223,25-Jul-13,71
CS1461,19-May-11,84
CS4312,19-Jul-14,104
CS2101,07-Dec-13,44
CS2445,25-Jan-15,38
CS5060,07-Sep-13,98
CS5103,22-Feb-15,49
CS2528,07-Nov-11,68
CS3343,19-Nov-14,66
CS5957,16-Dec-12,94
CS2967,05-May-12,84
CS2675,25-Mar-14,38
CS4305,14-Oct-14,58
CS3209,03-Jun-12,80
CS3386,27-Jan-12,38
CS5610,29-Oct-13,95
CS4818,06-Jul-14,78
CS2683,07-Sep-13,79
CS2716,06-Oct-13,95
CS2091,05-May-13,82
CS4609,12-Oct-14,57
CS4121,15-Mar-12,80
CS2698,17-May-13,40
CS3517,18-Jul-14,44
CS4342,12-Sep-11,87
CS5582,11-Jun-13,68
CS5528,12-Dec-11,56
CS3441,27-Feb-12,103
CS3307,25-Dec-12,104
CS1807,11-Jan-12,74
CS5667,16-Mar-14,77
CS5162,15-Sep-11,36
CS2847,07-Oct-14,43
CS2222,08-Apr-13,88
CS2909,21-Nov-12,105
CS3937,30-Nov-12,53
CS4264,27-Jan-14,60
CS4980,30-Jul-13,97
CS5113,31-Jan-14,69
CS2517,26-Oct-12,66
CS2702,13-Apr-13,59
CS5997,09-Jun-12,90
CS5605,21-Nov-11,83
CS5291,28-Jan-13,54
CS2560,20-Apr-13,40
CS3710,14-Mar-15,41
CS1352,08-Aug-11,53
CS3142,07-Mar-13,89
CS2907,23-Jul-11,101
CS2267,18-Feb-13,70
CS2357,25-Feb-14,73
CS1318,22-Nov-11,67
CS4438,28-Sep-14,80
CS4164,19-Aug-13,97
CS2112,23-Oct-11,48
CS1872,06-Feb-12,38
CS3124,17-Nov-14,80
CS1900,19-Oct-14,100
CS1912,29-Jul-11,35
CS3476,05-Apr-13,99
CS3307,23-Oct-13,89
CS3371,18-Nov-14,37
CS4338,29-Jul-12,88
CS5535,29-Nov-13,99
CS1979,11-Jul-12,79
CS2035,18-Nov-13,45
CS3988,16-Aug-12,101
CS1912,26-May-14,56
CS3005,21-Mar-14,99
CS1942,02-Dec-13,76
CS3100,26-Jan-15,86
CS5911,09-Jan-12,59
CS3310,23-Nov-11,104
CS4624,27-Sep-13,38
CS3019,18-Oct-14,60
CS2132,26-Mar-12,63
CS2699,05-May-12,62
CS5627,23-Jul-12,67
CS2976,21-May-11,44
CS4742,09-Oct-12,90
CS1506,14-Mar-14,77
CS5492,24-Mar-14,51
CS3592,29-Oct-13,67
CS3463,14-Nov-11,71
CS4957,09-Oct-12,76
CS4330,07-Mar-13,49
CS3917,28-Aug-13,97
CS2477,21-May-13,60
CS2650,27-Apr-13,38
CS4652,20-Jun-14,79
CS1914,29-Dec-11,100
CS4967,25-Mar-13,104
CS2769,26-Jan-13,41
CS1606,14-Mar-15,45
CS2281,18-Feb-12,60
CS2271,08-Jul-12,37
CS2951,09-Aug-13,43
CS5263,28-Oct-11,84
CS1827,05-Jan-13,55
CS4298,19-Mar-14,67
CS5830,06-Oct-12,40
CS5955,19-Feb-13,52
CS4981,14-Jan-14,51
CS4497,25-Feb-15,98
CS3561,26-Jul-14,40
CS1853,15-Nov-12,82
CS2463,03-Jul-11,75
CS2424,16-Jan-13,79
CS2901,25-Jan-13,86
CS1720,13-Dec-13,45
CS4628,13-Oct-13,59
CS4858,17-Apr-14,96
CS2318,15-Mar-14,87
CS1997,20-Nov-11,89
CS4175,30-Jul-13,74
CS1804,14-Jul-13,44
CS2374,05-Jan-12,88
CS4619,16-Jan-14,84
CS5970,14-Feb-15,44
CS4024,16-Jul-11,104
CS4878,25-May-11,104
CS1270,30-Apr-14,88
CS4816,19-Jun-12,80
CS4796,18-Jan-12,102
CS2167,21-Sep-12,98
CS4899,05-Jan-13,85
CS3621,05-Nov-12,49
CS1841,04-Mar-13,43
CS2410,23-Feb-12,103
CS5294,12-Dec-14,36
CS3123,20-Nov-11,100
CS2788,01-Feb-14,76
CS1604,11-Sep-12,61
CS6046,17-May-14,65
CS3155,14-Aug-13,95
CS1197,06-Oct-14,79
CS4981,05-Aug-12,66
CS2766,15-Apr-14,89
CS4354,14-Oct-11,71
CS5437,23-Oct-12,46
CS3377,31-Mar-14,57
CS3163,10-Jun-12,105
CS1681,26-Apr-12,104
CS5338,23-Nov-11,43
CS5383,23-Nov-11,68
CS5760,09-Aug-14,35
CS3828,18-Dec-11,81
CS2216,01-Aug-13,57
CS2351,28-Jun-13,61
CS1568,20-Mar-13,89
CS1802,24-Jun-13,90
CS5122,28-Mar-14,104
CS5232,19-Nov-12,46
CS2566,09-Mar-12,58
CS2274,12-Jun-14,63
CS4452,07-Nov-13,36
CS2860,12-May-12,44
CS4413,04-Aug-11,88
CS5880,09-Oct-13,63
CS3627,07-Jun-14,62
CS4701,30-Oct-13,85
CS2322,22-Jun-14,64
CS5084,26-Aug-13,35
CS4575,27-Nov-14,58
CS2808,12-Mar-13,60
CS4042,11-Sep-11,92
CS2448,09-Nov-13,84
CS2804,22-Mar-12,50
CS2086,20-Nov-11,84
CS1528,14-Mar-12,53
CS4315,05-Mar-14,35
CS3382,27-Aug-12,85
CS4491,11-Oct-12,103
CS4362,28-Oct-12,91
CS3053,20-Jan-13,98
CS6024,03-Feb-14,57
CS1812,30-Dec-13,61
CS4845,22-Aug-12,38
CS5903,19-Mar-13,36
CS4078,08-Aug-12,74
CS1182,22-Apr-14,84
CS2784,20-Dec-14,75
CS3897,11-May-14,105
CS3749,20-Jun-12,68
CS3020,01-Sep-13,89
CS5922,21-May-12,90
CS2416,19-May-11,38
CS2585,14-Jan-13,44
CS3656,28-Jan-14,96
CS1551,27-Jun-11,40
CS2946,11-Mar-12,52
CS3636,01-Sep-13,71
CS2003,30-Aug-12,62
CS4116,13-May-14,36
CS1730,05-Nov-14,101
CS4474,07-Jun-11,53
CS2781,18-Aug-11,42
CS2817,06-Aug-12,67
CS1435,09-Dec-14,61
CS3392,06-Nov-11,96
CS5806,06-Jan-12,77
CS4142,17-Apr-14,39
CS2146,30-Dec-14,45
CS3092,28-Jun-11,104
CS3270,19-Jul-12,63
CS4218,21-Oct-14,47
CS5808,27-Nov-11,64
CS3846,22-Dec-12,91
CS4738,19-Aug-14,84
CS1390,06-Aug-13,80
CS1195,03-Sep-12,54
CS5795,29-Sep-14,90
CS5440,07-Sep-13,49
CS5639,01-Mar-13,57
CS1638,13-Oct-11,79
CS1898,21-Jul-14,80
CS3982,07-May-12,65
CS1640,08-Jul-14,38
CS3788,23-Oct-14,45
CS4638,29-Sep-13,81
CS4326,12-Sep-13,78
CS4534,04-Jun-13,75
CS4990,27-Sep-14,78
CS3544,23-Sep-12,83
CS2789,07-Nov-13,37
CS3787,15-Jun-12,103
CS2768,18-Feb-13,87
CS1566,11-Jul-13,67
CS2781,27-Jul-12,99
CS4757,03-Jan-14,73
CS2309,27-Sep-11,72
CS4866,22-Dec-13,91
CS4820,15-May-14,77
CS3666,19-Oct-14,52
CS3944,19-Dec-14,94
CS3780,25-May-12,55
CS3126,21-Jun-14,35
CS2018,16-May-12,80
CS2780,23-Mar-12,60
CS2118,14-Feb-14,52
CS2004,19-Aug-13,95
CS3549,13-Feb-13,95
CS2744,23-Mar-12,64
CS3308,27-Jan-12,38
CS2603,10-Dec-14,90
CS4595,20-Mar-13,42
CS2252,04-May-13,70
CS2921,18-Apr-13,98
CS3495,18-Dec-12,56
CS1943,12-Dec-14,46
CS3598,15-Jun-13,51
CS5756,11-Mar-15,96
CS5014,14-Sep-14,46
CS2664,15-Dec-12,38
CS5016,21-Sep-12,75
CS3366,29-May-12,83
CS5663,08-May-14,59
CS2680,07-Sep-13,45
CS5649,26-Dec-13,38
CS4988,07-Nov-11,81
CS3871,17-Mar-12,75
CS4274,06-Feb-13,38
CS5958,02-Jul-12,58
CS2084,21-Mar-12,61
CS5385,12-Jul-13,63
CS3659,04-Jun-13,78
CS3290,30-Jul-11,60
CS2361,11-Apr-14,83
CS4265,22-Aug-11,66
CS5782,10-Aug-14,88
CS4148,13-Nov-13,76
CS2949,13-Oct-14,49
CS3941,31-Jul-12,54
CS5144,30-Nov-11,79
CS2157,19-Jul-12,97
CS1222,19-Sep-12,66
CS4553,07-Jun-13,105
CS4853,05-Jun-12,86
CS3351,12-Jul-14,78
CS4181,22-Apr-12,98
CS4434,21-Oct-14,53
CS5023,25-Feb-14,61
CS3999,20-Oct-11,40
CS1120,19-Aug-12,69
CS1415,11-Jun-14,71
CS5439,20-Sep-13,54
CS3520,28-Oct-12,71
CS3183,18-Nov-14,95
CS5009,04-Dec-12,40
CS4308,05-Oct-14,42
CS5707,21-Nov-13,85
CS5827,12-Oct-11,71
CS1350,24-Mar-14,77
CS5314,08-Dec-14,82
CS3653,21-Mar-13,74
CS3865,04-Nov-14,41
CS3254,19-Feb-14,58
CS3848,26-Sep-11,41
CS4135,17-May-12,105
CS2201,18-Jan-13,76
CS5939,08-Nov-14,104
CS5584,28-Jul-14,47
CS3829,28-Dec-13,47
CS1139,05-Jul-13,67
CS3168,17-Oct-14,85
CS2700,20-Jul-13,80
CS2005,19-Apr-12,46
CS2871,02-Nov-12,82
CS4298,06-Nov-12,64
CS2640,24-Nov-13,86
CS4737,09-Mar-14,88
CS2346,05-Jun-13,60
CS1342,26-Sep-14,100
CS5922,05-Sep-13,78
CS3321,16-May-12,75
CS1175,30-May-13,96
CS1673,07-Nov-12,61
CS3243,06-Jul-14,36
CS4854,02-Apr-14,81
CS2368,09-Mar-15,71
CS4451,20-Apr-12,48
CS1398,21-Aug-14,37
CS3010,21-May-13,51
CS2912,22-Nov-13,104
CS3420,01-May-14,67
CS1331,18-Jul-11,81
CS5573,16-Jan-12,58
CS5925,28-Jul-14,100
CS1165,23-Jul-13,44
CS5874,14-Jan-12,96
CS4251,25-May-11,94
CS5391,16-Sep-11,42
CS2293,29-Mar-13,86
CS5267,06-Jun-12,80
CS4522,25-Sep-11,98
CS4743,10-Apr-12,71
CS4287,29-May-11,98
CS5935,11-May-12,64
CS2350,08-Aug-13,81
CS5922,25-Feb-15,35
CS5629,09-Jun-14,93
CS2631,17-Jan-13,59
CS3585,01-Jul-12,64
CS3975,04-Feb-15,37
CS1667,24-Feb-12,44
CS3625,31-Oct-13,91
CS3765,01-Sep-12,50
CS4124,07-Aug-11,46
CS2421,31-Mar-12,48
CS1372,13-Sep-12,86
CS2843,22-Jul-11,93
CS4436,02-Dec-14,50
CS1474,27-Jun-12,96
CS2229,23-Oct-11,85
CS3062,27-May-14,61
CS4846,30-Dec-11,91
CS1638,30-Jan-12,44
CS4630,22-Feb-14,78
CS6090,22-May-14,89
CS1598,07-Sep-11,74
CS1629,18-Jun-13,36
CS2457,14-Oct-12,86
CS1574,17-Apr-14,82
CS2687,03-Sep-14,69
CS5069,29-Mar-14,69
CS5295,26-Feb-12,65
CS4915,23-Jul-14,56
CS2757,20-Dec-13,62
CS3367,11-Apr-13,48
CS5326,16-Nov-12,50
CS4658,28-Jul-14,70
CS5791,23-Feb-15,99
CS5999,08-Aug-13,100
CS2306,10-Jan-13,100
CS6015,31-Jul-12,61
CS5268,15-Mar-14,76
CS1670,06-Jun-11,54
CS5354,12-Mar-14,59
CS3846,21-Jul-13,51
CS2307,27-Oct-13,49
CS1238,20-May-13,103
CS4668,09-Oct-14,79
CS2337,07-Mar-15,85
CS6035,12-Mar-14,68
CS4449,18-Oct-13,70
CS2459,11-Mar-14,79
CS6002,02-Mar-14,62
CS4225,11-Oct-13,102
CS2283,01-Mar-15,90
CS1822,15-Feb-13,64
CS3968,13-Oct-12,92
CS4171,06-Aug-14,58
CS5214,20-Jul-14,76
CS4617,21-Jul-12,99
CS2177,02-Oct-12,36
CS4605,04-Jan-14,40
CS4317,12-Dec-14,38
CS5535,24-Mar-14,64
CS1645,05-May-12,99
CS3014,17-Nov-12,42
CS5183,02-Mar-13,78
CS5381,01-Oct-14,95
CS1969,16-Oct-13,66
CS2507,19-Jun-12,95
CS4814,29-Jul-11,67
CS4985,20-May-12,89
CS4858,05-Dec-13,95
CS4559,06-Sep-12,105
CS4590,23-Nov-12,75
CS2269,16-Mar-14,73
CS5447,03-Sep-11,38
CS1424,21-May-13,82
CS2719,25-Jun-11,45
CS5018,21-Aug-12,63
CS5483,07-Mar-13,50
CS5224,25-May-12,105
CS5148,26-Feb-14,36
CS3595,02-Jan-15,53
CS5225,20-May-14,97
CS3709,13-Sep-12,38
CS2247,07-Jan-15,52
CS2238,01-Aug-11,84
CS1628,09-Mar-12,81
CS5516,09-Mar-13,37
CS3208,24-Feb-12,100
CS4146,25-Sep-11,87
CS5212,23-Jul-13,70
CS1226,05-Jan-13,35
CS1601,27-Dec-14,50
CS1557,24-Dec-13,90
CS1640,02-Feb-14,81
CS2780,07-Dec-14,64
CS4836,13-Sep-13,93
CS2683,16-May-14,54
CS4177,16-Nov-11,80
CS2095,02-May-13,71
CS5648,03-Nov-14,38
CS2984,05-Sep-14,52
CS6069,06-Mar-13,69
CS5223,03-Mar-13,73
CS2230,10-Jul-11,94
CS3540,01-Oct-12,85
CS3243,15-Feb-13,71
CS3503,31-Oct-14,57
CS4829,28-Sep-14,76
CS1779,10-Jun-11,98
CS4708,01-Jul-11,70
CS5617,06-Oct-13,46
CS1862,14-Apr-12,46
CS3052,31-May-12,41
CS2644,22-Mar-13,61
CS2854,16-Dec-12,52
CS4157,09-Feb-12,64
CS1837,08-Jan-13,86
CS3004,21-Oct-13,51
CS1653,14-Aug-11,92
CS4962,28-Oct-13,41
CS5310,07-May-13,38
CS2542,20-Jan-12,87
CS5678,18-Aug-14,46
CS1213,23-Aug-13,79
CS5009,06-Jul-11,75
CS2100,17-Jun-14,51
CS1321,25-Dec-13,68
CS1557,10-Jun-13,69
CS1436,27-Oct-14,79
CS2425,29-May-14,53
CS4511,11-Jun-11,48
CS1248,16-Apr-14,68
CS2370,10-Oct-11,90
CS3442,05-Dec-12,84
CS4658,21-May-11,50
CS1644,06-Jul-11,102
CS5445,01-Jun-11,44
CS5821,03-Jun-13,39
CS2116,27-Apr-12,42
CS4890,06-Mar-13,62
CS2575,19-May-11,82
CS3748,06-Oct-12,88
CS5511,27-May-12,71
CS1642,02-Dec-12,70
CS4533,18-Jun-12,87
CS5968,25-Jul-12,48
CS4433,27-Jun-14,94
CS4456,21-May-13,92
CS6016,08-Sep-12,97
CS4644,14-Jul-14,56
CS1569,20-Dec-14,104
CS5704,05-Oct-11,66
CS1681,15-Jun-11,69
CS2656,11-May-14,39
CS2657,15-Aug-13,96
CS5496,24-Sep-13,61
CS5128,20-Mar-12,53
CS2470,03-Dec-13,100
CS5821,15-Mar-14,38
CS5123,12-May-12,42
CS6060,16-Dec-13,49
CS4299,01-Jun-13,60
CS1129,01-Feb-13,87
CS6090,24-Oct-14,35
CS1633,09-Mar-13,49
CS4076,15-May-12,76
CS4395,07-Jun-13,94
CS5407,12-Jul-13,45
CS4039,25-Apr-13,76
CS5134,03-Jan-14,39
CS5487,20-Aug-13,38
CS4123,18-Jun-12,52
CS1388,17-Dec-12,77
CS1480,09-Mar-12,89
CS2000,21-May-14,48
CS4756,03-Feb-14,47
CS2738,17-Aug-11,61
CS5801,11-Oct-13,101
CS2153,12-Sep-13,35
CS1715,16-Aug-14,75
CS3004,11-May-13,98
CS4361,21-Nov-13,60
CS4065,13-Dec-12,79
CS5377,10-Aug-12,49
CS3372,27-Sep-13,76
CS2869,17-Feb-15,70
CS5692,14-Nov-11,105
CS4353,13-Aug-14,58
CS1582,06-Aug-11,49
CS5108,30-Nov-12,103
CS2204,19-Oct-12,37
CS2812,25-Dec-12,63
CS4508,25-Feb-12,46
CS5719,29-Jul-12,37
CS3304,25-Nov-13,88
CS5841,27-May-11,89
CS5918,01-Feb-14,84
CS2743,21-Nov-12,55
CS4805,05-Jan-12,57
CS4667,22-Jun-14,90
CS1277,24-Jul-12,55
CS4816,30-Jan-14,48
CS3379,04-Dec-14,75
CS3511,15-Jun-14,71
CS2554,04-Jun-11,63
CS1404,27-May-12,63
CS4763,08-Jul-11,87
CS3794,24-Sep-14,44
CS2954,27-Feb-14,47
CS2441,04-Jun-11,57
CS2507,15-Sep-12,38
CS3923,06-Dec-12,79
CS5668,15-Mar-13,70
CS2789,25-Jan-15,104
CS1596,24-Sep-12,38
CS5398,03-Aug-12,77
CS5513,28-Feb-12,46
CS4594,23-Oct-11,82
CS1197,05-Sep-13,38
CS3380,16-Mar-12,80
CS5716,04-Nov-13,96
CS3890,28-Mar-12,94
CS3488,02-Dec-11,81
CS3593,25-Dec-14,36
CS2886,11-Jul-12,42
CS4865,26-Mar-14,81
CS2579,05-Jul-12,43
CS3955,17-Oct-11,70
CS3383,28-Jan-12,59
CS4353,06-Oct-11,87
CS2585,03-Aug-12,50
CS3326,19-Oct-11,102
CS1591,03-Feb-13,67
CS4347,21-Aug-14,101
CS3164,22-Mar-13,67
CS5077,09-Jun-14,87
CS4405,01-Dec-12,103
CS3370,27-Apr-14,81
CS6057,25-Aug-12,105
CS4994,18-May-13,46
CS1412,19-Jun-12,49
CS3401,22-Feb-15,71
CS1931,07-May-12,36
CS2830,28-Aug-13,103
CS5525,11-Feb-12,42
CS5112,08-Mar-15,98
CS5396,08-Dec-12,79
CS1908,20-Mar-12,72
CS1583,07-Jul-11,102
CS1623,14-Feb-15,104
CS5943,27-Sep-14,72
CS4483,20-Mar-12,104
CS4850,27-Jun-13,37
CS4750,24-Mar-14,56
CS2306,18-Feb-14,61
CS2220,19-Apr-13,38
CS3199,17-May-13,79
CS2657,23-Aug-13,95
CS4743,29-Nov-13,80
CS4509,19-Jul-14,65
CS2493,09-Apr-13,54
CS3059,13-Feb-14,97
CS3701,11-Apr-14,91
CS1962,13-May-14,69
CS5971,31-Mar-13,42
CS1833,02-Jan-13,76
CS3904,20-Jul-13,102
CS2888,22-Sep-11,90
CS5346,13-Jan-15,67
CS2017,16-Sep-12,95
CS4808,04-Aug-11,44
CS1687,16-Nov-11,39
CS2645,26-Jan-13,55
CS6075,17-Nov-12,57
CS5231,04-May-14,40
CS1276,09-Feb-15,39
CS4857,13-Mar-15,74
CS3674,18-Mar-12,57
CS2912,25-Dec-13,65
CS2372,07-Apr-13,83
CS1388,22-Oct-13,72
CS5680,27-Nov-14,49
CS3682,07-Dec-11,62
CS3959,15-Dec-12,88
CS2662,27-Feb-15,49
CS2322,05-Mar-13,96
CS2294,26-Dec-12,36
CS1992,01-Jul-13,82
CS2984,25-Feb-13,93
CS3962,11-Sep-11,93
CS1465,17-Aug-12,103
CS3596,06-May-13,90
CS5743,01-Jun-11,47
CS1750,04-Jul-14,102
CS5591,30-Aug-11,39
CS1280,23-Aug-13,56
CS5063,06-Dec-13,53
CS2067,19-Jul-11,59
CS2691,13-Mar-12,55
CS2857,16-Jan-14,39
CS2537,10-Jan-12,79
CS5107,01-Jun-13,103
CS6033,16-Oct-13,83
CS4054,05-Feb-13,35
CS4565,01-Jul-12,104
CS3424,11-Apr-12,41
CS1397,05-Oct-11,61
CS1577,14-Jun-11,58
CS3752,10-Oct-14,40
CS2378,08-Apr-13,37
CS5329,04-Nov-13,49
CS2201,09-Sep-12,59
CS4435,01-Apr-12,46
CS2347,11-Aug-14,45
CS4018,20-Aug-14,59
CS2510,11-Mar-14,68
CS4520,20-Aug-11,99
CS5480,17-Jul-14,76
CS3341,30-Aug-11,35
CS2565,02-Feb-14,59
CS3085,15-Sep-14,59
CS1471,09-Oct-12,77
CS2893,10-Jan-14,84
CS4467,21-Apr-14,44
CS2881,23-May-12,91
CS4690,30-Oct-13,61
CS5711,13-May-12,84
CS2334,30-Dec-14,63
CS2648,21-Feb-14,64
CS4379,17-Oct-14,97
CS6066,28-Jun-12,87
CS1430,03-Sep-13,79
CS3067,11-Aug-11,36
CS2810,22-Dec-13,81
CS3386,17-Apr-12,64
CS5702,03-Nov-13,72
CS1868,29-May-11,50
CS2297,16-Sep-13,99
CS5979,04-Apr-13,54
CS5425,27-Apr-12,44
CS2469,06-Sep-11,67
CS1196,14-Nov-13,104
CS4876,02-Jun-13,89
CS4501,16-Mar-14,64
CS2361,15-Sep-13,45
CS6069,16-Nov-11,47
CS4910,26-Dec-13,42
CS1499,12-Jun-13,86
CS3478,31-Aug-12,44
CS4461,21-May-11,42
CS1705,12-Aug-12,92
CS4977,30-May-11,93
CS4957,11-Dec-14,98
CS3452,06-Mar-12,87
CS5797,10-Dec-11,59
CS3470,26-Oct-11,37
CS2070,14-Sep-11,85
CS3180,19-Sep-12,67
CS4460,30-Jan-12,48
CS5311,23-Jul-13,85
CS5061,18-Feb-14,100
CS3895,07-Jun-11,46
CS3022,10-Mar-13,73
CS2931,21-Aug-11,91
CS5926,10-Dec-14,52
CS4775,03-Sep-11,70
CS3921,11-Apr-13,93
CS3232,14-Feb-13,101
CS1637,20-Oct-14,55
CS1122,02-Oct-11,53
CS1713,18-Sep-13,44
CS5699,04-Jan-15,95
CS1906,18-Jan-13,52
CS4531,26-Oct-11,100
CS3653,14-Jan-14,84
CS5370,19-May-13,102
CS3755,28-Apr-14,42
CS3622,17-Jul-13,93
CS1326,15-Sep-12,65
CS4998,15-Feb-13,91
CS3810,13-Oct-12,95
CS3326,23-Jan-14,42
CS2846,19-Sep-12,40
CS3741,25-Oct-12,71
CS1316,17-May-11,63
CS6075,11-May-13,35
CS5266,23-May-14,96
CS5943,13-Jul-13,97
CS5572,16-Aug-13,44
CS3964,17-Jul-13,95
CS4617,07-Oct-13,70
CS4637,21-May-13,103
CS4533,04-Apr-13,74
CS5931,16-Jun-11,51
CS3686,09-Apr-12,69
CS2524,14-Jun-14,63
CS5990,29-Jul-12,66
CS2138,29-Sep-12,41
CS5456,12-Aug-11,65
CS1839,06-Oct-13,101
CS3000,23-May-12,67
CS3113,05-May-14,41
CS4236,30-Dec-13,89
CS2148,01-Jan-15,90
CS4865,25-Nov-11,55
CS1555,07-Jul-12,60
CS1345,13-Oct-12,49
CS1970,12-Mar-15,85
CS4860,04-Jul-13,102
CS4103,05-Feb-15,85
CS1322,18-Apr-12,81
CS3525,22-Oct-14,80
CS5970,27-Jul-13,75
CS1570,12-Aug-13,63
CS4211,21-May-14,66
CS1923,11-Jan-14,80
CS1570,04-Feb-12,71
CS5124,25-May-13,82
CS3952,30-Apr-13,49
CS2097,02-Aug-11,42
CS4593,31-Oct-12,90
CS5061,29-Apr-12,57
CS2559,19-Aug-11,102
CS5649,08-Oct-13,89
CS2069,15-Mar-14,102
CS4508,21-Jun-12,101
CS5860,16-Jun-14,79
